Sample_ID,Valid_Length,RMSD_Angstroms,Full_dRMSD,Helix_dRMSD,Sheet_dRMSD,GDT_TS,TM_Score,Q3_Accuracy,Top-L/2_Prec
20130,200,21.4864,10.6017,0.4019,0.3991,0.0112,0.1096,0.5950,0.0000
20131,178,27.4974,20.9349,0.5982,0.5397,0.0112,0.0845,0.4438,0.0787
20132,200,18.6251,7.8434,0.3220,0.4718,0.0400,0.1622,0.5800,0.0000
20133,193,16.3132,8.1941,0.3317,0.4102,0.0350,0.1572,0.5026,0.0625
20134,182,22.1790,12.1688,0.8838,0.3643,0.0247,0.1088,0.2418,0.0110
20135,183,22.5122,17.3051,0.3228,0.4745,0.0546,0.1608,0.6612,0.0330
20136,196,17.6362,10.3691,0.3018,0.3319,0.0459,0.1733,0.7602,0.0714
20137,200,17.2263,9.3097,0.3084,0.2686,0.0288,0.1522,0.6600,0.0000
20138,200,19.2667,8.9209,0.3484,0.3518,0.0225,0.1235,0.6950,0.0000
20139,179,20.7131,12.1433,0.1210,1.2948,0.0098,0.0924,0.4581,0.0000
20140,180,11.9148,6.5744,0.6603,0.2991,0.1125,0.2619,0.4944,0.0111
20141,167,17.2209,6.8963,0.6480,nan,0.0629,0.1662,0.8383,0.0000
20142,162,15.8215,6.1889,0.6347,0.7969,0.0509,0.1618,0.1790,0.0864
20143,193,27.4576,21.3812,nan,1.3692,0.0194,0.0883,0.4301,0.0312
20144,200,29.5900,22.0298,0.5104,0.4033,0.0013,0.0533,0.5850,0.0100
20145,194,17.9920,7.2264,0.3731,0.5166,0.0219,0.1348,0.6289,0.0103
20146,177,16.2583,9.1833,1.8698,0.2159,0.0226,0.1378,0.4181,0.0000
20147,180,8.8181,5.1651,0.6260,nan,0.2125,0.3864,0.4056,0.2778
20148,179,27.6860,18.8250,2.4685,0.6220,0.0154,0.0942,0.1732,0.0000
20149,196,18.3464,8.9970,nan,nan,0.0408,0.1536,0.2959,0.0918
20150,173,18.8007,8.7626,nan,nan,0.0246,0.1294,0.2543,0.3023
20151,129,22.4113,11.1862,0.8826,0.2463,0.0349,0.1015,0.3333,0.0000
20152,194,25.1708,15.6817,0.7968,0.3901,0.0090,0.0728,0.5103,0.0000
20153,193,27.8072,18.5230,0.7198,1.0325,0.0000,0.0542,0.4041,0.0000
20154,200,20.9286,9.7160,0.3359,0.5682,0.0275,0.1299,0.7000,0.0700
20155,200,24.9520,11.9657,0.3530,nan,0.0250,0.1108,0.6350,0.0100
20156,190,22.2994,9.6021,0.7976,0.3354,0.0250,0.1157,0.4316,0.0000
20157,188,34.2574,21.7661,2.5619,nan,0.0000,0.0342,0.8032,0.0000
20158,148,34.5574,25.2751,1.5920,0.6186,0.0000,0.0308,0.1892,0.0000
20159,185,28.2260,20.2455,0.9871,0.5475,0.0000,0.0460,0.3405,0.0326
20160,196,22.7796,10.5151,0.4694,0.3662,0.0204,0.1263,0.6990,0.0612
20161,200,20.6675,12.0973,0.3943,0.2784,0.0200,0.1160,0.6000,0.0800
20162,166,41.3596,35.3450,0.8749,0.8704,0.0000,0.0417,0.5120,0.0120
20163,192,40.0724,34.0948,1.4489,1.7423,0.0026,0.0341,0.3438,0.0000
20164,200,26.4760,13.1546,0.3603,0.1708,0.0112,0.0788,0.6100,0.0200
20165,192,20.4934,10.1085,0.5560,nan,0.0195,0.1050,0.7188,0.0000
20166,195,20.0126,14.6952,0.2478,0.3008,0.0244,0.1257,0.6103,0.0000
20167,155,25.3937,11.7765,0.6450,0.6429,0.0000,0.0677,0.2129,0.1299
20168,178,16.3221,7.5605,0.8469,0.3072,0.1334,0.2578,0.2191,0.0000
20169,192,29.5437,17.8622,0.3178,0.4267,0.0026,0.0552,0.6823,0.0000
20170,196,28.3757,16.9978,0.6257,0.7280,0.0153,0.0813,0.5561,0.0204
20171,171,39.7622,30.3046,0.7031,nan,0.0000,0.0244,0.6667,0.0471
20172,195,23.1535,12.7252,2.6502,1.5640,0.0115,0.0863,0.4564,0.0000
20173,200,17.6813,8.9315,0.3299,0.3288,0.0387,0.1545,0.7400,0.1600
20174,159,17.8060,11.9572,0.6137,1.1028,0.0189,0.1156,0.3711,0.0000
20175,186,15.9799,8.1613,1.0146,0.2505,0.0497,0.1831,0.2527,0.0108
20176,186,20.0757,9.4449,0.4413,0.4015,0.0363,0.1509,0.2849,0.0538
20177,175,23.5928,14.4220,0.6748,0.3343,0.0000,0.0662,0.2629,0.0230
20178,186,35.2154,23.6934,0.9264,0.5648,0.0000,0.0468,0.2527,0.0000
20179,167,26.1111,17.3942,0.9119,0.7433,0.0195,0.0814,0.3892,0.0241
20180,200,25.7268,14.4175,0.4995,nan,0.0238,0.1029,0.8100,0.0600
20181,192,18.9602,8.7944,0.2879,0.3030,0.0312,0.1415,0.6927,0.1250
20182,190,24.4411,12.9663,0.4900,0.2036,0.0211,0.1027,0.6368,0.0211
20183,200,13.9766,6.9576,nan,0.3147,0.1313,0.2983,0.7300,0.0400
20184,169,22.9505,12.4391,1.2513,0.8077,0.0118,0.0827,0.1361,0.0000
20185,66,20.6769,13.1631,nan,nan,0.0152,0.0320,0.0000,0.0303
20186,164,30.4694,21.5065,0.6421,0.5971,0.0000,0.0416,0.3598,0.0366
20187,187,22.1810,13.8225,0.7449,0.3270,0.0134,0.1001,0.5027,0.0860
20188,194,17.1431,8.1139,0.4678,nan,0.0606,0.1882,0.7526,0.0515
20189,200,28.8179,15.5489,0.4452,0.2854,0.0187,0.0863,0.5450,0.0900
20190,196,14.2376,5.9928,0.3311,0.2666,0.1237,0.2733,0.7092,0.0510
20191,200,26.8010,17.4816,0.4214,0.2566,0.0025,0.0763,0.6700,0.0000
20192,193,20.6027,10.7161,0.3690,0.3820,0.0194,0.1055,0.6321,0.0208
20193,185,27.6153,14.0759,1.8271,nan,0.0189,0.0847,0.7081,0.0109
20194,200,12.8249,8.8970,0.4365,nan,0.1487,0.3077,0.5300,0.0100
20195,195,20.0976,12.1753,0.3577,0.5748,0.0436,0.1521,0.5641,0.0722
20196,182,23.0410,11.5218,0.7464,0.6564,0.0069,0.0848,0.2033,0.0220
20197,188,20.0784,8.3664,0.8376,0.7573,0.0213,0.1146,0.2766,0.0745
20198,194,21.7058,11.7294,0.3847,0.2664,0.0142,0.1132,0.5361,0.1856
20199,200,26.5174,14.5587,0.2839,0.2716,0.0125,0.1066,0.6650,0.0300
20200,190,19.7482,8.6823,0.8220,nan,0.0184,0.1089,0.7158,0.1263
